person_accuracy,group_accuracy_personlevel,group_exact_match_rate,abs_bias_treatment_gap,method,ambiguity,seed
0.5571428571428572,0.65,0.42857142857142855,1.8234119005040696,Greedy person-level,0.5,500016
0.6142857142857143,0.6857142857142857,0.45714285714285713,1.9904862399886056,Hungarian person-level,0.5,500016
0.8,0.8571428571428571,0.8571428571428571,0.9256868288825686,Set-aware group-first,0.5,500016
0.4785714285714286,0.5428571428571428,0.35714285714285715,1.3931444739380439,Greedy person-level,0.5,500017
0.6571428571428571,0.6928571428571428,0.5285714285714286,1.0078718325422003,Hungarian person-level,0.5,500017
0.7857142857142857,0.8285714285714286,0.8285714285714286,0.7609073919403357,Set-aware group-first,0.5,500017
0.5214285714285715,0.5714285714285714,0.2714285714285714,2.9750638074576514,Greedy person-level,0.5,500018
0.6142857142857143,0.65,0.37142857142857144,2.4540050493408074,Hungarian person-level,0.5,500018
0.9142857142857143,0.9714285714285714,0.9714285714285714,0.0,Set-aware group-first,0.5,500018
0.5928571428571429,0.6357142857142857,0.44285714285714284,2.6605973263735194,Greedy person-level,0.5,500019
0.6571428571428571,0.7,0.5285714285714286,2.535432790411548,Hungarian person-level,0.5,500019
0.8714285714285714,0.9,0.9,0.29655892245559556,Set-aware group-first,0.5,500019
0.5785714285714286,0.6285714285714286,0.38571428571428573,1.576927220972756,Greedy person-level,0.5,500020
0.6785714285714286,0.7285714285714285,0.5285714285714286,1.5155394997947624,Hungarian person-level,0.5,500020
0.7857142857142857,0.8142857142857143,0.8142857142857143,1.1687840161436824,Set-aware group-first,0.5,500020
0.5357142857142857,0.6357142857142857,0.45714285714285713,2.565625625688078,Greedy person-level,0.5,500021
0.6071428571428571,0.6285714285714286,0.4857142857142857,2.153897140120712,Hungarian person-level,0.5,500021
0.8571428571428571,0.8714285714285714,0.8714285714285714,1.0661751009358085,Set-aware group-first,0.5,500021
0.5285714285714286,0.6,0.37142857142857144,2.019764993431977,Greedy person-level,0.5,500022
0.5928571428571429,0.6285714285714286,0.42857142857142855,2.699666362334547,Hungarian person-level,0.5,500022
0.8857142857142857,0.9428571428571428,0.9428571428571428,0.0,Set-aware group-first,0.5,500022
0.4642857142857143,0.6,0.3142857142857143,2.147446196812048,Greedy person-level,0.5,500023
0.55,0.6428571428571429,0.38571428571428573,2.02983268484698,Hungarian person-level,0.5,500023
0.7,0.8285714285714286,0.8285714285714286,0.44998345879957213,Set-aware group-first,0.5,500023
0.4642857142857143,0.5642857142857143,0.3,3.0491215307210453,Greedy person-level,0.5,500024
0.65,0.7,0.5,1.9625977200842541,Hungarian person-level,0.5,500024
0.8428571428571429,0.8714285714285714,0.8714285714285714,0.6263839303591325,Set-aware group-first,0.5,500024
0.55,0.6,0.42857142857142855,3.093682374059739,Greedy person-level,0.5,500025
0.6928571428571428,0.6928571428571428,0.5857142857142857,2.1168566054386773,Hungarian person-level,0.5,500025
0.7857142857142857,0.7857142857142857,0.7857142857142857,1.1562047317255235,Set-aware group-first,0.5,500025
0.5285714285714286,0.6357142857142857,0.44285714285714284,2.1145266919762022,Greedy person-level,0.5,500026
0.6571428571428571,0.7214285714285714,0.5714285714285714,1.1143909044334492,Hungarian person-level,0.5,500026
0.8571428571428571,0.9142857142857143,0.9142857142857143,0.0,Set-aware group-first,0.5,500026
0.5714285714285714,0.6071428571428571,0.35714285714285715,1.5557941612302812,Greedy person-level,0.5,500027
0.5928571428571429,0.6214285714285714,0.4,1.381640210555382,Hungarian person-level,0.5,500027
0.7428571428571429,0.7571428571428571,0.7571428571428571,0.7690150537878537,Set-aware group-first,0.5,500027
0.6357142857142857,0.6928571428571428,0.42857142857142855,1.4713329212088624,Greedy person-level,0.5,500028
0.6714285714285714,0.7071428571428572,0.4857142857142857,2.202741573825314,Hungarian person-level,0.5,500028
0.8428571428571429,0.8857142857142857,0.8857142857142857,0.9033574181375812,Set-aware group-first,0.5,500028
0.5357142857142857,0.6142857142857143,0.4,3.5709093338837334,Greedy person-level,0.5,500029
0.6642857142857143,0.7,0.5,1.2887816388369018,Hungarian person-level,0.5,500029
